date,open,high,low,close,volume,symbol
2025-01-02,3.7113128,3.7407365,3.6723087,3.7179,15061068.0,ULUFA
2025-01-03,3.7936544,3.8616266,3.7019608,3.8411,25672464.0,ULUFA
2025-01-06,3.991868,4.142182,3.8114457,4.0829,117980291.0,ULUFA
2025-01-07,4.001676,4.0897202,3.9414594,3.9985,30864009.0,ULUFA
2025-01-08,3.9334762,3.989359,3.8889976,3.9232,15947354.0,ULUFA
2025-01-09,4.016502,4.069192,3.9209306,4.0578,18787585.0,ULUFA
2025-01-10,4.0304155,4.094282,3.9597068,4.0008,17431452.0,ULUFA
2025-01-13,3.941915,4.014449,3.8775928,3.8776,17521499.0,ULUFA
2025-01-14,3.9017713,3.9368975,3.87075,3.8958,16061683.0,ULUFA
2025-01-15,3.8463442,3.9049644,3.8114457,3.8343,18416250.0,ULUFA
2025-01-16,3.8718908,3.916369,3.8274126,3.9027,17169616.0,ULUFA
2025-01-17,3.9179654,3.946021,3.8844357,3.9232,7824418.0,ULUFA
2025-01-20,3.956285,4.0121684,3.8935592,3.9757,19604432.0,ULUFA
2025-01-21,3.9934645,4.0304155,3.952864,3.9939,16604239.0,ULUFA
2025-01-22,4.0420485,4.069192,3.9711115,4.0646,11870467.0,ULUFA
2025-01-23,4.133742,4.199205,4.019011,4.1673,23471126.0,ULUFA
2025-01-24,4.14241,4.2083287,4.0897202,4.1308,16327778.0,ULUFA
2025-01-27,4.0076065,4.1239343,3.9414594,3.9506,14489418.0,ULUFA
2025-01-28,4.015362,4.1034055,3.9186502,4.0829,17673280.0,ULUFA
2025-01-29,4.089948,4.164991,4.025854,4.0395,14192500.0,ULUFA
2025-01-30,4.0121684,4.057787,3.987078,3.9985,9446600.0,ULUFA
2025-01-31,3.9168253,4.0509443,3.8616266,3.8958,15369774.0,ULUFA
2025-02-03,3.7865834,3.909526,3.7407365,3.7613,13130369.0,ULUFA
2025-02-04,3.8744,3.9437404,3.7772315,3.8639,18480930.0,ULUFA
2025-02-05,3.7560189,3.8639076,3.663185,3.7065,16825418.0,ULUFA
2025-02-06,3.745983,3.8160076,3.663185,3.6632,15511904.0,ULUFA
2025-02-07,3.682801,3.7567034,3.6266897,3.6906,18284554.0,ULUFA
2025-02-10,3.6894155,3.7270513,3.6494992,3.6723,9671139.0,ULUFA
2025-02-11,3.6255496,3.6905563,3.5993185,3.6404,12549204.0,ULUFA
2025-02-12,3.5979502,3.6517801,3.549138,3.5628,9416858.0,ULUFA
2025-02-13,3.6494992,3.7065227,3.585633,3.6381,18694678.0,ULUFA
2025-02-14,3.636726,3.6973987,3.6015997,3.6495,13988789.0,ULUFA
2025-02-17,3.6652377,3.7635462,3.585633,3.597,24110269.0,ULUFA
2025-02-18,3.561227,3.6038806,3.5263286,3.5856,17089665.0,ULUFA
2025-02-19,3.542067,3.6358135,3.4510577,3.4853,26854808.0,ULUFA
2025-02-20,3.7065227,3.8137264,3.4259677,3.7864,54048603.0,ULUFA
2025-02-21,3.741649,3.87075,3.6266897,3.7658,27162957.0,ULUFA
2025-02-24,3.7984445,3.8525026,3.7179272,3.7727,19045781.0,ULUFA
2025-02-25,3.6743612,3.7567034,3.6358135,3.6495,14713612.0,ULUFA
2025-02-26,3.629427,3.6609037,3.5422952,3.6244,13440541.0,ULUFA
2025-02-27,3.6766424,3.72477,3.622128,3.6632,10936587.0,ULUFA
2025-02-28,3.653833,3.6859941,3.6312518,3.6586,8287576.0,ULUFA
2025-03-03,3.4583566,3.6472185,3.3871915,3.3895,63754384.0,ULUFA
2025-03-04,3.3196757,3.3894725,3.2503355,3.3074,25112785.0,ULUFA
2025-03-05,3.3023405,3.3415725,3.2685828,3.2845,18961354.0,ULUFA
2025-03-06,3.3160262,3.3529775,3.26174,3.337,21816425.0,ULUFA
2025-03-07,3.38377,3.4464958,3.3164825,3.3963,25660622.0,ULUFA
2025-03-10,3.3892443,3.441934,3.3484156,3.3507,26110196.0,ULUFA
2025-03-11,3.315798,3.3666632,3.2913923,3.2982,15806386.0,ULUFA
2025-03-12,3.3281152,3.3575394,3.3027966,3.3188,14176889.0,ULUFA
2025-03-13,3.3830857,3.4556196,3.3210444,3.4488,32088491.0,ULUFA
2025-03-14,3.4848156,3.5217667,3.4236865,3.5104,28351643.0,ULUFA
2025-03-17,3.5427513,3.585633,3.4966764,3.5583,28787757.0,ULUFA
2025-03-18,3.5261004,3.5628235,3.4921148,3.5172,18112370.0,ULUFA
2025-03-19,3.2254732,3.3164825,3.1659405,3.1705,44596659.0,ULUFA
2025-03-20,3.1798544,3.2412117,3.0997934,3.1933,35775568.0,ULUFA
2025-03-21,2.94583,3.1933117,2.8739808,2.915,28136644.0,ULUFA
2025-03-24,2.935338,3.0108368,2.8420475,2.9721,20850745.0,ULUFA
2025-03-25,3.0557716,3.1020746,2.999432,3.0793,35401317.0,ULUFA
2025-03-26,3.0575962,3.083827,3.0153987,3.0701,22699066.0,ULUFA
2025-03-27,3.1050396,3.1476932,3.076984,3.0884,36111871.0,ULUFA
2025-03-28,3.0532622,3.1020746,3.0108368,3.0998,20453441.0,ULUFA
2025-04-02,3.1123385,3.1431313,3.0906696,3.0975,25064023.0,ULUFA
2025-04-03,3.1089172,3.1294458,3.079265,3.1203,46710311.0,ULUFA
2025-04-04,3.0979686,3.11576,3.0724223,3.0952,25235319.0,ULUFA
2025-04-07,3.038208,3.0861077,2.9948702,3.0679,19508952.0,ULUFA
2025-04-08,3.1269367,3.1773453,3.0815458,3.1614,20265261.0,ULUFA
2025-04-09,3.3912973,3.4761481,3.1705022,3.4511,115676480.0,ULUFA
2025-04-10,3.4369159,3.592476,3.3552582,3.3621,58669515.0,ULUFA
2025-04-11,3.3187633,3.362101,3.2777066,3.3416,23078466.0,ULUFA
2025-04-14,3.352293,3.3940344,3.3096397,3.3188,17796298.0,ULUFA
2025-04-15,3.4439867,3.5331714,3.3164825,3.4328,64291392.0,ULUFA
2025-04-16,3.440109,3.5445762,3.3301682,3.3416,58357277.0,ULUFA
2025-04-17,3.549138,3.6723087,3.3142016,3.6541,112336038.0,ULUFA
2025-04-18,3.6919248,3.79776,3.5787902,3.5879,93773696.0,ULUFA
2025-04-21,3.6476743,3.7156465,3.546857,3.5948,46992924.0,ULUFA
2025-04-22,3.5438917,3.6107235,3.4875526,3.5309,44351201.0,ULUFA
2025-04-24,3.5751407,3.6494992,3.519486,3.54,60857388.0,ULUFA
2025-04-25,3.5737722,3.6312518,3.5331714,3.5583,60813087.0,ULUFA
2025-04-28,3.580615,3.619847,3.4943953,3.5218,65007973.0,ULUFA
2025-04-29,3.4626906,3.5217667,3.4282482,3.4556,38358419.0,ULUFA
2025-04-30,3.664097,3.7909176,3.4556196,3.5925,162407671.0,ULUFA
2025-05-02,3.709488,3.834255,3.5993185,3.7818,92092378.0,ULUFA
2025-05-05,3.8570642,3.9665492,3.7863555,3.8137,150408870.0,ULUFA
2025-05-06,3.8595734,3.952864,3.7931983,3.8092,115414291.0,ULUFA
2025-05-07,3.7211204,3.8046029,3.6517801,3.6769,73297402.0,ULUFA
2025-05-08,3.7900047,3.8775928,3.6677468,3.8092,100697336.0,ULUFA
2025-05-09,3.8570642,3.9300542,3.79776,3.8639,92415429.0,ULUFA
