date,open,high,low,close,volume,symbol
2025-01-02,20.379087,20.838888,20.082638,20.3347,89679542.0,IZFAS
2025-01-03,20.514542,21.175,20.250694,20.4356,65272641.0,IZFAS
2025-01-06,20.611004,20.805277,20.485971,20.6036,70337386.0,IZFAS
2025-01-07,20.84124,21.124582,20.687637,20.8893,89626325.0,IZFAS
2025-01-08,21.113155,21.679167,20.284304,21.3263,126615954.0,IZFAS
2025-01-09,22.302315,22.838749,21.410276,22.2842,106784509.0,IZFAS
2025-01-10,22.702623,22.99,22.401806,22.6539,68286122.0,IZFAS
2025-01-13,23.16007,23.426943,22.6875,23.3765,98678788.0,IZFAS
2025-01-14,23.94153,24.53611,23.494165,24.2168,82768043.0,IZFAS
2025-01-15,24.694082,25.073887,24.334444,24.8722,79141885.0,IZFAS
2025-01-16,25.265135,25.611664,24.973055,25.6117,55486204.0,IZFAS
2025-01-17,26.201206,26.821667,25.678888,26.2335,117168419.0,IZFAS
2025-01-20,26.426064,26.788054,26.233473,26.3847,84503961.0,IZFAS
2025-01-21,25.497053,26.65361,24.250416,24.7546,148995713.0,IZFAS
2025-01-22,25.38042,26.031803,24.922638,25.41,65857795.0,IZFAS
2025-01-23,25.897026,26.3175,25.544443,26.0486,49696941.0,IZFAS
2025-01-24,26.685879,27.393055,26.300694,26.6032,74639775.0,IZFAS
2025-01-27,26.7978,27.10736,26.619997,26.7208,65763369.0,IZFAS
2025-01-28,26.847546,27.090553,26.704025,26.704,59508534.0,IZFAS
2025-01-29,24.807016,27.040136,24.04875,24.0487,178597444.0,IZFAS
2025-01-30,22.65725,24.199999,21.645555,22.7043,281633426.0,IZFAS
2025-01-31,22.100985,23.05722,21.578331,21.864,97318860.0,IZFAS
2025-02-03,22.182997,22.855555,21.763193,21.9649,63741591.0,IZFAS
2025-02-04,21.571947,22.435415,21.20861,21.3935,49846097.0,IZFAS
2025-02-05,21.851927,22.30097,21.175,21.8808,54742423.0,IZFAS
2025-02-06,23.101925,23.863888,21.880833,23.3597,93175582.0,IZFAS
2025-02-07,22.9658,23.847082,22.284166,23.0236,74817354.0,IZFAS
2025-02-10,23.532146,23.964722,22.939583,23.3597,52129715.0,IZFAS
2025-02-11,22.934877,23.494165,22.368195,22.5699,50350363.0,IZFAS
2025-02-12,22.1672,23.17486,21.729584,22.0321,57011521.0,IZFAS
2025-02-13,21.815626,22.334581,21.443888,21.696,43743530.0,IZFAS
2025-02-14,21.73664,22.065695,21.292637,21.9985,53931021.0,IZFAS
2025-02-17,22.248201,22.553055,21.93125,22.1833,44686845.0,IZFAS
2025-02-18,22.36954,22.704306,22.183332,22.3178,29469329.0,IZFAS
2025-02-19,22.203835,22.670692,21.695972,22.4858,52586532.0,IZFAS
2025-02-20,22.163166,22.485832,21.897638,22.4858,43535824.0,IZFAS
2025-02-21,22.513731,22.922775,22.082499,22.6539,43696750.0,IZFAS
2025-02-24,23.031677,23.443748,22.519444,23.0908,40420169.0,IZFAS
2025-02-25,23.604746,23.931108,23.090832,23.6958,65192170.0,IZFAS
2025-02-26,24.641987,25.174723,23.712639,24.5193,91824648.0,IZFAS
2025-02-27,24.927343,25.157915,24.485693,24.8722,78171122.0,IZFAS
2025-02-28,25.328661,25.762917,24.98986,25.2083,67792742.0,IZFAS
2025-03-03,24.222855,25.880554,22.805138,24.0151,158760512.0,IZFAS
2025-03-04,24.359652,24.720972,23.880695,24.3512,49142542.0,IZFAS
2025-03-05,23.746922,24.586527,23.460556,23.5782,73420851.0,IZFAS
2025-03-06,23.699865,23.914305,23.527777,23.7126,45744676.0,IZFAS
2025-03-07,23.286112,23.830276,22.75472,23.1917,54952168.0,IZFAS
2025-03-10,23.12041,23.527777,22.502638,23.2253,55528030.0,IZFAS
2025-03-11,22.555408,23.275694,22.216944,22.5531,49724674.0,IZFAS
2025-03-12,22.50667,22.788334,22.23375,22.5699,78527507.0,IZFAS
2025-03-13,22.34702,22.855555,21.93125,22.8556,86808263.0,IZFAS
2025-03-14,23.405434,23.679026,22.855555,23.2085,42860809.0,IZFAS
2025-03-17,23.191666,23.527777,22.905972,23.2589,104918197.0,IZFAS
2025-03-18,23.338545,23.880695,23.023611,23.4942,139184358.0,IZFAS
2025-03-19,22.458271,23.191666,21.595139,21.6119,96926085.0,IZFAS
2025-03-20,22.219969,22.771526,21.847221,22.0657,168683517.0,IZFAS
2025-03-21,21.296335,22.284166,20.065832,22.2842,67500212.0,IZFAS
2025-03-24,21.829742,22.485832,21.057362,22.0825,126369410.0,IZFAS
2025-03-25,22.429031,23.090832,21.494305,22.8556,180422551.0,IZFAS
2025-03-26,23.207798,23.796667,22.788334,23.1244,107110337.0,IZFAS
2025-03-27,24.604006,25.29236,23.359722,24.3681,115207894.0,IZFAS
2025-03-28,23.960352,25.22514,23.41014,24.4689,93667049.0,IZFAS
2025-04-02,24.698116,25.174723,24.199999,24.6706,117113003.0,IZFAS
2025-04-03,25.263119,25.863749,24.704166,24.8554,90084090.0,IZFAS
2025-04-04,24.879953,25.393194,24.418472,24.9731,81414331.0,IZFAS
2025-04-07,25.264128,25.746109,24.199999,25.2587,99181000.0,IZFAS
2025-04-08,25.933994,26.485556,25.309166,25.9646,131115275.0,IZFAS
2025-04-09,26.127932,26.50236,25.695692,25.9814,148297642.0,IZFAS
2025-04-10,26.343042,27.628332,25.22514,26.2167,943317347.0,IZFAS
2025-04-11,26.731586,27.25861,26.132637,26.8385,161502653.0,IZFAS
2025-04-14,26.570591,27.59472,26.216665,26.8553,427106898.0,IZFAS
2025-04-15,27.219286,28.149305,26.552776,27.1242,110403695.0,IZFAS
2025-04-16,26.941992,27.359444,26.569584,27.0233,131604803.0,IZFAS
2025-04-17,26.929558,27.493889,26.619997,27.1914,172026374.0,IZFAS
2025-04-18,26.777971,27.544304,26.233473,27.225,308411327.0,IZFAS
2025-04-21,26.987368,27.5275,26.77125,27.2586,278899446.0,IZFAS
2025-04-22,27.13828,27.56111,26.754442,27.3931,244086178.0,IZFAS
2025-04-24,27.320454,27.661945,26.972916,27.4267,547704235.0,IZFAS
2025-04-25,27.372217,27.762775,27.10736,27.4939,195747421.0,IZFAS
2025-04-28,27.294575,27.729166,27.10736,27.2082,511444751.0,IZFAS
2025-04-29,27.503635,27.930832,26.972916,27.5275,542608596.0,IZFAS
2025-04-30,27.781935,28.80472,27.275415,27.5611,184129539.0,IZFAS
2025-05-02,27.599426,27.863611,27.275415,27.7292,161399827.0,IZFAS
2025-05-05,27.581947,28.199722,26.888887,27.83,427328015.0,IZFAS
2025-05-06,27.691856,28.166111,27.25861,27.8972,382791512.0,IZFAS
2025-05-07,28.136532,28.434998,27.67875,28.2333,472957862.0,IZFAS
2025-05-08,28.7496,29.44333,28.233332,28.6871,438642413.0,IZFAS
