date,open,high,low,close,volume,symbol
2025-01-02,15.271,15.37,15.15,15.16,12745853.0,BLCYT
2025-01-03,15.393,15.7,15.17,15.62,21095396.0,BLCYT
2025-01-06,16.094,16.28,15.75,16.25,31828843.0,BLCYT
2025-01-07,16.363,16.6,16.05,16.31,24505964.0,BLCYT
2025-01-08,16.06,16.39,15.89,15.94,14643657.0,BLCYT
2025-01-09,16.093,16.28,15.89,16.08,11428549.0,BLCYT
2025-01-10,16.041,16.19,15.87,15.99,14615911.0,BLCYT
2025-01-13,15.717,16.06,15.54,15.63,14326194.0,BLCYT
2025-01-14,15.681,15.9,15.4,15.56,13342606.0,BLCYT
2025-01-15,15.512,15.75,15.24,15.65,9483902.0,BLCYT
2025-01-16,16.226,16.71,15.7,16.52,36333613.0,BLCYT
2025-01-17,16.749,17.02,15.8,16.73,31882094.0,BLCYT
2025-01-20,16.84,17.09,16.45,16.45,22417541.0,BLCYT
2025-01-21,16.692,17.21,16.14,17.21,51269618.0,BLCYT
2025-01-22,17.396,17.69,17.0,17.2,38821367.0,BLCYT
2025-01-23,17.231,17.48,17.01,17.01,14513572.0,BLCYT
2025-01-24,16.902,17.1,16.7,16.93,11924211.0,BLCYT
2025-01-27,16.678,17.08,16.34,16.5,9916778.0,BLCYT
2025-01-28,16.311,16.63,15.97,16.26,9471578.0,BLCYT
2025-01-29,16.261,16.43,16.1,16.29,9648689.0,BLCYT
2025-01-30,16.382,16.65,16.1,16.33,12668770.0,BLCYT
2025-01-31,16.199,16.39,16.09,16.23,7722076.0,BLCYT
2025-02-03,16.141,16.54,15.65,16.49,13504086.0,BLCYT
2025-02-04,16.443,16.85,15.98,16.03,22398019.0,BLCYT
2025-02-05,15.566,16.11,15.23,15.3,18518517.0,BLCYT
2025-02-06,15.393,15.59,15.17,15.3,13481043.0,BLCYT
2025-02-07,15.419,15.73,15.19,15.7,20201973.0,BLCYT
2025-02-10,15.896,16.18,15.6,15.75,16436200.0,BLCYT
2025-02-11,15.587,15.7,15.45,15.6,11940267.0,BLCYT
2025-02-12,15.581,15.86,15.26,15.72,19233770.0,BLCYT
2025-02-13,15.598,15.78,15.37,15.5,11483057.0,BLCYT
2025-02-14,15.846,16.14,15.51,15.88,30210016.0,BLCYT
2025-02-17,15.832,16.09,15.61,15.85,15772982.0,BLCYT
2025-02-18,15.528,15.85,15.2,15.57,11342744.0,BLCYT
2025-02-19,15.553,15.68,15.41,15.5,10013201.0,BLCYT
